customer_id,cohort_month,order_month,month_number
4371,2020-08,2020-08,0
2025,2021-10,2021-10,0
4063,2021-12,2024-05,29
8496,2021-06,2021-06,0
9019,2020-02,2021-06,15
6134,2020-06,2023-01,30
7431,2023-02,2024-07,17
6766,2021-10,2021-10,0
3826,2022-10,2023-10,11
5873,2020-04,2022-01,21
2388,2022-10,2022-10,0
2931,2020-08,2021-07,10
3999,2020-03,2024-04,49
9369,2021-02,2024-03,36
3258,2021-02,2024-06,39
4043,2022-02,2022-02,0
3838,2021-12,2025-04,40
5732,2024-02,2024-02,0
8389,2022-06,2022-06,0
1157,2021-06,2022-12,17
7290,2021-07,2022-05,10
9109,2020-01,2025-04,63
7809,2021-03,2023-01,21
9006,2024-11,2024-11,0
1505,2022-04,2022-04,0
5785,2020-12,2022-03,14
9808,2020-08,2025-03,54
9115,2020-01,2022-01,23
2871,2020-07,2020-09,2
7010,2022-11,2025-04,28
8231,2020-12,2021-07,6
2677,2022-08,2023-10,13
5055,2021-08,2025-04,44
8368,2023-06,2023-06,0
8193,2023-07,2023-07,0
4882,2022-03,2022-03,0
6744,2020-07,2020-07,0
8015,2022-06,2022-06,0
4385,2021-05,2021-05,0
6747,2020-09,2025-02,52
9827,2020-02,2023-11,45
5794,2020-02,2022-03,24
9428,2020-05,2020-05,0
2560,2021-06,2021-06,0
1971,2021-01,2024-05,39
3078,2023-12,2023-12,0
5090,2023-01,2023-01,0
5055,2021-08,2023-11,27
7434,2024-05,2024-05,0
5402,2021-08,2021-08,0
8405,2020-11,2021-03,4
7600,2021-08,2021-08,0
7046,2020-07,2022-02,18
6362,2023-10,2023-10,0
2526,2021-03,2021-07,3
6869,2020-12,2020-12,0
7516,2021-06,2021-06,0
4470,2020-04,2021-09,16
5646,2020-11,2020-11,0
3139,2022-01,2022-07,5
6631,2022-07,2022-07,0
1752,2022-10,2022-10,0
1266,2022-03,2022-03,0
8230,2021-04,2024-09,41
4314,2022-06,2022-06,0
5945,2025-04,2025-04,0
2529,2021-05,2024-12,42
2350,2021-06,2022-12,18
3711,2024-05,2024-05,0
6005,2022-07,2022-07,0
8032,2020-04,2024-09,53
2559,2021-01,2021-01,0
2276,2022-09,2022-09,0
9510,2024-07,2024-07,0
1132,2020-04,2021-06,14
7919,2020-06,2022-05,23
2160,2021-06,2024-03,33
2678,2020-11,2024-03,40
5902,2022-02,2022-02,0
3340,2021-12,2021-12,0
1138,2020-07,2024-02,42
8210,2024-04,2024-04,0
3480,2021-05,2021-05,0
8248,2021-04,2021-04,0
2646,2022-03,2024-09,30
7291,2022-01,2022-01,0
6152,2024-08,2024-08,0
5537,2024-06,2024-06,0
5668,2020-08,2021-03,6
1439,2021-01,2021-01,0
5942,2022-01,2022-06,4
9348,2021-06,2022-10,15
5842,2020-05,2020-05,0
9108,2021-10,2024-01,26
9185,2021-05,2021-05,0
9655,2020-07,2020-07,0
6916,2021-07,2024-02,30
7337,2021-07,2021-07,0
7895,2024-03,2024-03,0
3830,2021-02,2021-02,0
1273,2021-09,2023-10,25
5295,2022-06,2022-11,4
7520,2020-11,2024-06,43
9209,2021-01,2022-06,16
7590,2021-10,2023-07,20
9808,2020-08,2020-08,0
2369,2020-05,2020-05,0
4329,2022-03,2024-02,22
9788,2020-06,2024-07,49
2083,2021-06,2021-06,0
4909,2020-07,2022-03,19
8118,2021-07,2023-03,19
1901,2023-08,2023-08,0
3877,2020-10,2022-06,20
3248,2020-08,2020-08,0
9133,2020-03,2024-09,54
9474,2021-02,2021-02,0
5247,2020-05,2023-05,36
5403,2024-08,2024-08,0
1480,2023-01,2023-02,1
5456,2020-06,2020-06,0
2262,2020-09,2020-10,0
6900,2021-05,2024-08,39
3734,2023-09,2024-04,6
2685,2025-03,2025-03,0
2889,2020-05,2024-11,54
1042,2022-11,2023-10,11
5006,2020-07,2025-04,56
7274,2020-04,2022-01,20
1579,2020-10,2023-02,27
7870,2023-08,2023-08,0
7819,2020-01,2021-12,23
5444,2022-05,2023-03,10
7108,2021-10,2021-10,0
1862,2020-03,2023-11,43
1752,2022-10,2023-09,11
8620,2023-03,2023-03,0
6362,2023-10,2024-03,5
1130,2021-06,2024-06,36
5979,2021-03,2021-03,0
8600,2023-05,2023-05,0
4201,2025-02,2025-02,0
5016,2021-07,2021-07,0
1391,2022-04,2022-11,7
1157,2021-06,2022-10,15
7164,2025-03,2025-03,0
6038,2022-05,2024-08,26
4902,2023-02,2023-02,0
3332,2020-05,2020-05,0
1719,2020-02,2022-06,27
7767,2020-02,2020-12,10
8511,2025-01,2025-01,0
2565,2022-10,2024-01,14
7461,2022-12,2023-11,10
2020,2020-04,2025-01,57
4879,2023-04,2023-04,0
7438,2021-02,2023-05,27
6345,2021-07,2024-11,40
4827,2022-01,2022-01,0
3230,2023-03,2024-03,12
2785,2023-09,2023-09,0
8365,2021-06,2021-06,0
2978,2022-04,2022-04,0
8404,2020-01,2024-08,54
2964,2020-01,2020-01,0
5984,2021-12,2021-12,0
1660,2022-09,2024-03,18
3430,2020-01,2020-01,0
6828,2020-11,2023-10,34
5896,2020-08,2023-01,28
1509,2021-08,2024-09,37
5093,2022-04,2022-04,0
3290,2022-11,2022-11,0
4641,2021-08,2023-09,25
7098,2022-02,2024-03,24
2376,2021-02,2021-02,0
2228,2023-05,2025-02,20
4239,2020-06,2024-06,48
3110,2020-10,2023-02,28
3007,2020-04,2023-12,43
1829,2021-08,2024-06,34
8096,2020-10,2020-10,0
9128,2023-01,2024-10,21
7990,2023-07,2023-07,0
4066,2020-10,2020-10,0
3435,2022-11,2022-11,0
5026,2020-06,2022-10,27
7750,2021-09,2024-01,28
1999,2022-04,2022-12,7
3248,2020-08,2023-09,37
9614,2020-03,2021-06,14
1319,2020-12,2023-04,27
6883,2020-05,2024-06,49
6636,2020-05,2025-03,58
6269,2020-09,2023-06,33
1427,2024-08,2024-08,0
1480,2023-01,2023-01,0
1959,2021-10,2021-10,0
9674,2020-10,2020-10,0
4813,2024-11,2024-11,0
5060,2021-01,2021-01,0
9743,2022-03,2023-11,20
1916,2021-12,2023-09,20
7363,2020-08,2020-08,0
3885,2020-11,2024-02,38
6878,2021-03,2022-11,20
6761,2023-05,2023-05,0
3328,2021-06,2023-10,28
9064,2020-06,2021-02,7
9035,2021-05,2021-05,0
4811,2021-12,2023-08,20
9625,2020-06,2021-04,9
4300,2020-08,2020-08,0
3907,2020-03,2023-03,35
1975,2021-04,2023-06,25
3320,2020-01,2021-09,19
6978,2021-10,2024-06,32
7481,2023-10,2023-10,0
5944,2023-04,2023-04,0
8157,2022-10,2022-10,0
6198,2020-03,2023-01,33
6846,2022-06,2022-06,0
3872,2022-12,2022-12,0
5825,2021-07,2023-03,19
1029,2020-11,2020-11,0
7415,2021-09,2021-09,0
1530,2022-03,2022-03,0
4619,2023-08,2024-07,10
9129,2023-06,2023-06,0
2274,2021-06,2022-01,7
3750,2024-03,2024-03,0
6500,2020-10,2025-03,52
4435,2021-09,2023-02,16
6742,2022-09,2022-10,1
1020,2021-01,2022-09,20
7875,2024-09,2024-09,0
9078,2021-03,2021-03,0
9946,2022-04,2022-05,0
4695,2020-05,2023-02,33
1547,2021-12,2025-04,39
5278,2020-02,2023-07,41
6600,2025-02,2025-02,0
3636,2023-10,2023-10,0
2525,2020-01,2021-06,16
8909,2023-04,2023-04,0
3703,2020-02,2020-02,0
3573,2021-09,2023-07,22
4367,2020-05,2020-05,0
9849,2020-09,2021-03,5
5872,2024-08,2024-09,1
7437,2020-06,2020-06,0
3516,2020-09,2022-06,20
8005,2021-09,2022-12,15
8869,2022-11,2024-02,14
4390,2023-09,2023-09,0
2342,2025-01,2025-01,0
6052,2022-12,2023-04,4
9013,2023-03,2023-12,9
2493,2020-09,2020-09,0
4029,2023-02,2024-03,12
7052,2022-01,2022-01,0
5313,2020-10,2020-10,0
4706,2020-02,2024-08,54
2009,2020-03,2020-03,0
2584,2021-08,2021-08,0
9871,2021-04,2024-03,34
4727,2021-04,2021-04,0
9561,2023-09,2025-01,16
8779,2022-11,2025-01,26
8803,2022-01,2022-01,0
1568,2022-02,2022-02,0
3415,2021-02,2021-02,0
3832,2023-03,2023-03,0
4471,2021-04,2025-04,48
1699,2021-12,2022-03,3
8133,2021-06,2021-06,0
3422,2021-03,2024-12,45
6238,2020-02,2023-06,40
2425,2020-05,2020-05,0
6343,2020-01,2021-01,12
8506,2024-05,2024-05,0
9561,2023-09,2023-09,0
7790,2020-02,2020-03,1
2641,2021-02,2023-10,31
2654,2020-11,2024-11,48
6633,2021-11,2021-11,0
7275,2024-01,2025-04,15
8750,2022-11,2024-05,18
7602,2022-09,2023-07,9
7581,2020-05,2020-05,0
4892,2021-11,2021-11,0
5400,2021-03,2021-04,1
6535,2020-06,2024-03,45
6094,2021-02,2023-04,26
2609,2020-12,2020-12,0
3201,2020-06,2024-04,45
8259,2022-08,2022-08,0
5414,2020-02,2021-09,18
2462,2020-09,2020-09,0
7671,2020-12,2022-06,17
7126,2020-07,2025-03,56
3604,2025-01,2025-01,0
9303,2022-07,2022-07,0
1474,2020-03,2025-02,59
1944,2021-08,2021-08,0
1828,2020-04,2022-01,20
4262,2020-05,2024-08,50
9275,2020-10,2021-03,4
1500,2020-06,2021-02,7
8308,2020-06,2020-06,0
6730,2025-01,2025-01,0
2480,2020-02,2020-02,0
1813,2024-03,2024-03,0
4511,2020-01,2021-12,22
4688,2020-05,2020-05,0
7709,2020-04,2020-04,0
1145,2021-01,2022-11,22
3837,2024-10,2024-11,0
4666,2022-10,2022-10,0
5511,2024-08,2024-08,0
6713,2023-11,2023-11,0
8646,2021-04,2021-04,0
7506,2020-01,2022-01,23
9380,2022-11,2022-11,0
5631,2020-12,2022-01,12
8892,2024-11,2024-11,0
6327,2021-12,2021-12,0
5895,2022-01,2022-04,3
4937,2023-04,2023-04,0
7620,2021-05,2024-02,32
3292,2020-08,2020-08,0
9148,2024-03,2024-06,2
7857,2022-02,2024-04,26
1578,2021-06,2022-08,13
4111,2022-12,2022-12,0
4643,2022-03,2023-05,13
8794,2022-01,2023-07,18
6873,2020-05,2024-09,51
3967,2022-12,2022-12,0
3096,2023-03,2023-03,0
3999,2020-03,2020-07,3
2463,2022-02,2022-06,3
6031,2020-02,2020-02,0
7089,2020-09,2020-09,0
8598,2020-02,2020-02,0
1879,2020-07,2023-08,36
2166,2022-10,2022-10,0
9199,2020-10,2020-11,1
7253,2024-06,2024-06,0
1885,2023-04,2023-04,0
3250,2023-11,2023-11,0
7704,2020-04,2024-01,44
3346,2023-12,2023-12,0
3954,2020-03,2024-10,55
6449,2020-04,2020-08,4
6134,2020-06,2021-03,8
8406,2020-09,2020-11,2
3595,2020-12,2022-08,19
3120,2021-04,2024-06,38
8035,2022-06,2022-06,0
7280,2020-02,2023-02,35
4267,2021-04,2023-08,28
6279,2020-09,2021-01,4
4122,2022-09,2022-09,0
5076,2020-01,2021-02,12
6113,2024-10,2024-10,0
9246,2021-01,2022-05,15
2069,2021-06,2023-11,29
5764,2021-06,2024-12,41
9587,2020-03,2023-01,34
3192,2024-12,2024-12,0
6885,2020-09,2023-08,34
7609,2020-09,2020-09,0
3149,2023-10,2023-10,0
9267,2021-05,2022-02,9
1612,2020-07,2024-07,48
5190,2020-03,2023-04,36
1796,2021-07,2021-07,0
2771,2021-01,2025-02,48
1790,2020-08,2023-05,33
8279,2020-09,2020-12,2
5140,2021-03,2021-05,2
4366,2021-07,2022-09,14
1152,2021-09,2025-01,39
2654,2020-11,2021-11,12
3247,2020-07,2021-12,17
9381,2021-04,2023-12,32
5631,2020-12,2020-12,0
9154,2020-09,2021-02,5
5308,2022-08,2023-11,14
6864,2022-05,2025-02,33
3627,2020-11,2022-08,20
4402,2021-04,2021-04,0
6416,2021-06,2021-06,0
2458,2020-05,2021-11,18
9095,2021-11,2021-11,0
9383,2025-04,2025-04,0
2659,2022-07,2023-12,17
4787,2022-02,2022-02,0
5327,2020-08,2020-08,0
3862,2021-12,2024-01,24
6901,2020-11,2024-02,38
7979,2021-01,2021-01,0
1751,2020-03,2020-03,0
3793,2023-09,2023-09,0
5395,2021-05,2021-06,1
7105,2020-09,2020-09,0
2865,2020-09,2020-09,0
5453,2021-12,2025-04,39
8835,2020-08,2020-08,0
3732,2020-02,2020-06,3
1960,2020-07,2023-11,40
2699,2021-12,2021-12,0
8908,2020-11,2020-11,0
8178,2022-05,2024-03,21
6875,2021-12,2024-09,32
3140,2022-04,2024-04,24
2850,2022-04,2022-04,0
1753,2021-11,2022-10,11
6148,2023-11,2023-11,0
9598,2020-04,2023-06,38
4669,2020-11,2025-04,52
6542,2020-04,2021-02,9
2560,2021-06,2022-03,8
5072,2021-04,2021-09,5
7305,2020-10,2022-12,25
1894,2020-11,2022-07,19
9283,2022-05,2022-05,0
3709,2021-01,2021-01,0
6253,2023-01,2023-07,6
1824,2020-02,2024-05,50
7203,2023-09,2023-09,0
2291,2022-03,2023-03,11
8341,2021-07,2021-07,0
8324,2021-12,2022-03,2
1291,2024-02,2024-02,0
1587,2020-07,2020-07,0
2489,2022-01,2023-12,22
5990,2020-02,2020-02,0
4389,2020-02,2024-02,48
6584,2021-09,2022-09,12
4652,2020-09,2021-02,4
8751,2022-10,2022-10,0
8414,2020-04,2020-04,0
4633,2020-11,2021-09,9
5783,2021-04,2021-05,1
2741,2022-04,2022-04,0
9067,2025-01,2025-01,0
7704,2020-04,2020-04,0
4209,2020-08,2021-01,5
4532,2021-03,2021-03,0
6536,2020-07,2024-08,48
1761,2020-09,2021-10,12
3018,2022-02,2022-04,2
8493,2020-01,2024-02,49
3205,2021-02,2022-11,21
9689,2020-07,2025-02,54
8091,2021-02,2023-08,30
9328,2020-11,2023-02,27
3845,2020-02,2020-04,2
2696,2020-02,2020-11,8
6273,2021-08,2025-03,43
7859,2022-07,2022-07,0
5067,2020-11,2021-09,9
5819,2021-09,2023-05,20
3263,2022-07,2023-12,16
9393,2021-08,2022-04,7
9975,2025-02,2025-02,0
4560,2022-09,2022-09,0
5760,2020-08,2022-01,17
3173,2022-12,2022-12,0
3913,2022-03,2022-03,0
6281,2021-04,2021-04,0
8870,2022-08,2022-08,0
7839,2022-06,2022-06,0
5684,2020-09,2020-09,0
1209,2020-02,2022-07,28
7240,2022-01,2024-07,30
1927,2020-05,2020-05,0
5695,2020-11,2021-12,13
2016,2020-01,2020-01,0
4342,2024-08,2024-09,1
6876,2020-06,2024-07,48
4675,2022-05,2022-05,0
7371,2020-10,2020-10,0
5712,2021-07,2021-07,0
7251,2020-06,2022-07,24
6122,2021-11,2023-04,17
1212,2022-06,2023-09,14
8259,2022-08,2023-08,11
7025,2020-06,2020-06,0
4218,2022-06,2022-06,0
5819,2021-09,2023-02,17
2220,2020-05,2020-05,0
9418,2023-08,2023-08,0
8020,2021-07,2024-01,30
3131,2021-09,2024-12,39
1092,2020-03,2022-10,30
3536,2020-12,2020-12,0
1833,2022-04,2022-04,0
5934,2020-01,2020-09,7
6866,2020-12,2020-12,0
6207,2021-12,2021-12,0
9529,2020-02,2021-08,17
3611,2025-03,2025-03,0
7609,2020-09,2025-04,55
4495,2020-01,2024-04,50
6911,2025-02,2025-02,0
9691,2020-10,2023-07,32
1144,2021-08,2021-08,0
8301,2022-02,2022-02,0
4994,2024-08,2024-08,0
6258,2021-01,2022-04,15
7322,2024-12,2024-12,0
5633,2025-01,2025-01,0
7143,2022-05,2022-05,0
8300,2024-03,2024-03,0
4154,2020-02,2020-05,2
2572,2021-10,2021-10,0
9736,2020-06,2024-07,49
4453,2020-05,2020-05,0
7950,2021-06,2021-06,0
9810,2020-06,2021-04,10
8130,2020-08,2023-03,31
3519,2021-04,2023-08,28
6434,2021-07,2021-07,0
1889,2020-03,2024-10,55
2154,2020-06,2020-06,0
5237,2021-03,2023-07,27
7626,2021-01,2023-09,32
7381,2020-08,2023-01,29
1096,2021-07,2021-08,1
2036,2021-12,2021-12,0
1745,2020-02,2021-04,13
6860,2024-05,2024-05,0
5748,2020-02,2024-12,58
2417,2021-10,2022-12,13
7249,2021-04,2021-09,5
1504,2021-10,2024-10,36
4602,2024-04,2024-04,0
9941,2020-04,2021-08,16
3360,2021-09,2021-09,0
7113,2020-01,2022-04,27
3316,2020-07,2022-06,23
7456,2022-04,2022-04,0
5992,2021-04,2021-04,0
6633,2021-11,2023-08,21
9397,2025-02,2025-02,0
4617,2022-01,2023-09,19
4183,2020-12,2020-12,0
1891,2020-02,2020-02,0
8557,2021-06,2023-05,22
5762,2021-12,2021-12,0
2608,2022-01,2025-01,35
8982,2020-03,2024-06,51
3100,2021-09,2024-02,28
2639,2021-07,2021-07,0
4170,2020-05,2020-05,0
6379,2022-07,2024-02,18
3496,2022-05,2023-09,15
6182,2025-03,2025-03,0
1079,2020-05,2021-01,7
8145,2022-02,2022-02,0
3200,2021-01,2021-11,9
8863,2022-05,2022-05,0
6004,2021-05,2021-05,0
3879,2022-01,2025-02,36
5597,2021-01,2022-11,22
9824,2020-03,2024-09,53
2252,2024-01,2024-01,0
9309,2020-12,2023-10,33
7637,2021-11,2022-06,7
1600,2021-08,2021-08,0
9842,2022-03,2022-03,0
6993,2020-10,2024-07,44
5767,2024-09,2024-09,0
9362,2022-09,2022-09,0
9227,2020-11,2025-03,52
3717,2020-04,2020-04,0
8310,2025-02,2025-02,0
3395,2021-11,2022-01,2
6878,2021-03,2021-03,0
4796,2021-04,2021-04,0
4834,2021-04,2023-12,31
9485,2023-04,2023-04,0
7358,2020-01,2021-08,18
1760,2022-09,2023-05,7
6309,2021-06,2024-04,34
5480,2020-03,2024-12,57
9918,2021-02,2021-02,0
7201,2021-11,2021-11,0
2275,2022-01,2022-01,0
4651,2021-09,2025-01,40
6653,2023-01,2024-03,13
1108,2022-08,2022-11,2
8207,2022-06,2022-06,0
9430,2023-09,2023-09,0
3461,2020-01,2021-09,20
2938,2020-09,2020-09,0
6410,2023-05,2023-05,0
8844,2021-09,2021-09,0
3641,2020-09,2020-09,0
1367,2023-12,2023-12,0
3639,2020-01,2020-01,0
1642,2020-06,2020-06,0
1916,2021-12,2022-08,7
9464,2021-04,2021-04,0
1305,2024-08,2024-08,0
5644,2020-02,2020-02,0
8359,2022-10,2022-10,0
8891,2020-04,2023-12,43
3338,2022-01,2022-01,0
9369,2021-02,2021-02,0
6614,2022-04,2025-01,33
2127,2020-10,2024-05,42
3166,2021-06,2021-06,0
9564,2020-09,2023-09,35
7877,2022-08,2025-04,32
2577,2021-06,2021-06,0
1639,2023-12,2023-12,0
9246,2021-01,2024-03,37
8901,2020-02,2020-02,0
9835,2020-08,2020-08,0
8069,2021-06,2021-06,0
1711,2022-05,2023-05,11
4759,2023-04,2023-04,0
7246,2020-01,2020-02,1
2600,2021-03,2022-07,16
8817,2023-09,2025-04,18
5641,2021-04,2024-07,38
7695,2020-07,2020-10,2
1116,2021-08,2021-08,0
9515,2024-11,2024-11,0
4365,2022-09,2024-10,25
7698,2023-04,2024-11,18
7980,2024-04,2025-02,10
5281,2025-04,2025-04,0
6990,2020-03,2022-01,21
7511,2022-02,2023-02,11
8904,2021-11,2021-11,0
8925,2020-02,2020-02,0
6641,2021-05,2021-05,0
3262,2021-02,2022-09,18
2951,2020-10,2022-10,23
3650,2021-01,2021-01,0
7562,2023-05,2023-05,0
1852,2020-11,2023-03,27
1086,2022-05,2024-08,27
8727,2022-09,2022-09,0
2444,2020-07,2020-07,0
7075,2020-09,2020-12,2
7296,2023-03,2023-03,0
9536,2020-06,2020-06,0
1941,2023-04,2023-04,0
9099,2020-11,2021-02,3
9489,2022-11,2022-11,0
9364,2021-03,2021-03,0
3776,2023-03,2023-03,0
4919,2022-11,2022-11,0
2422,2023-05,2023-12,7
6785,2020-12,2020-12,0
4281,2020-06,2020-06,0
2124,2023-10,2023-10,0
5661,2020-02,2021-03,13
6703,2021-07,2021-07,0
4707,2020-11,2023-10,35
8450,2020-01,2021-04,15
1076,2020-06,2023-02,32
9294,2020-08,2021-01,5
9243,2020-01,2023-07,41
9409,2020-07,2020-07,0
5098,2021-03,2022-08,16
8923,2022-07,2022-07,0
8517,2022-04,2025-02,33
1448,2023-09,2023-09,0
2106,2021-07,2021-07,0
4767,2021-01,2021-01,0
6785,2020-12,2023-09,33
5314,2020-02,2020-02,0
7536,2022-10,2022-10,0
2245,2020-06,2022-01,18
8807,2020-02,2024-01,46
5408,2022-06,2024-10,27
4115,2022-02,2022-02,0
4847,2020-05,2021-02,9
4387,2020-03,2020-03,0
6833,2020-07,2020-07,0
2964,2020-01,2024-12,58
9071,2021-10,2021-10,0
1692,2020-06,2021-09,15
6167,2021-02,2021-10,7
5501,2020-07,2024-01,41
5591,2020-01,2020-01,0
3101,2024-11,2024-11,0
8836,2020-03,2020-09,6
9232,2021-07,2021-07,0
3863,2022-07,2022-07,0
9490,2023-10,2023-10,0
1137,2021-12,2021-12,0
7216,2023-10,2023-10,0
6924,2023-10,2023-10,0
4066,2020-10,2023-01,26
5413,2020-02,2022-02,23
6621,2020-06,2020-06,0
7945,2023-11,2023-11,0
7099,2020-12,2023-11,34
5581,2020-04,2025-01,57
3148,2020-06,2021-04,10
4744,2021-08,2021-08,0
5422,2022-06,2023-04,9
8081,2021-12,2024-01,25
3389,2020-03,2020-11,7
3450,2020-04,2022-09,29
3893,2022-08,2023-01,4
9470,2020-02,2020-02,0
8972,2021-11,2023-01,14
1781,2021-11,2021-11,0
3676,2022-02,2022-12,10
8807,2020-02,2022-09,30
8370,2020-09,2024-07,45
6914,2020-10,2024-03,40
5222,2021-07,2021-07,0
2986,2020-07,2021-05,9
4259,2022-01,2023-06,17
9821,2020-12,2022-04,15
6818,2020-04,2021-07,14
8987,2021-12,2021-12,0
2284,2022-02,2023-03,13
8598,2020-02,2025-02,60
3745,2023-10,2025-04,17
7911,2021-06,2023-08,26
7631,2022-02,2022-02,0
2296,2023-08,2023-08,0
6136,2022-12,2023-09,9
5382,2022-05,2022-05,0
5444,2022-05,2022-10,4
9535,2023-12,2023-12,0
3741,2022-11,2023-11,11
3048,2022-10,2023-06,8
5122,2020-07,2022-05,21
2311,2021-12,2021-12,0
2687,2022-03,2022-03,0
9985,2024-06,2024-06,0
9584,2023-01,2023-01,0
2702,2020-06,2023-12,42
2381,2021-09,2023-12,26
6068,2021-05,2023-06,24
5655,2022-11,2022-11,0
3150,2020-09,2022-11,26
1468,2023-07,2023-07,0
6328,2021-02,2023-06,28
9856,2021-04,2021-04,0
8288,2024-01,2024-01,0
9835,2020-08,2022-05,20
8480,2024-01,2024-01,0
8126,2020-09,2020-09,0
9745,2020-05,2020-05,0
8891,2020-04,2022-03,23
8239,2020-01,2020-01,0
5256,2025-04,2025-04,0
1001,2020-06,2020-06,0
6634,2023-06,2023-06,0
1136,2020-08,2020-08,0
8816,2021-01,2021-01,0
5799,2023-10,2023-10,0
9981,2022-03,2024-03,23
8161,2021-08,2021-08,0
7385,2020-07,2023-08,36
5308,2022-08,2024-02,17
4924,2020-11,2024-08,45
5454,2021-05,2023-03,22
9715,2020-11,2022-10,22
4080,2020-03,2020-03,0
3238,2022-03,2022-03,0
8460,2020-04,2021-07,15
9060,2023-04,2024-11,18
3492,2020-07,2024-08,49
1362,2020-05,2020-05,0
5622,2023-02,2025-04,25
8183,2023-01,2023-01,0
2477,2022-03,2023-03,11
4558,2023-06,2023-06,0
9165,2020-07,2020-07,0
1519,2020-04,2023-11,43
1918,2021-02,2023-01,23
2169,2020-03,2020-03,0
4148,2023-03,2023-04,0
7251,2020-06,2020-06,0
5078,2024-12,2024-12,0
5049,2021-05,2021-05,0
4263,2020-02,2024-02,48
9538,2021-02,2024-10,44
8746,2022-10,2024-08,22
6293,2021-01,2021-01,0
1691,2020-09,2024-07,46
9534,2023-04,2023-08,4
5895,2022-01,2024-06,29
4568,2020-12,2020-12,0
8113,2023-11,2025-02,14
5523,2021-09,2022-03,6
4982,2021-09,2021-09,0
8786,2020-09,2021-12,15
7084,2024-08,2024-08,0
3583,2020-05,2020-05,0
6544,2022-10,2024-11,25
1983,2021-10,2021-10,0
3521,2020-01,2024-06,53
3061,2023-02,2023-02,0
6690,2020-04,2024-12,55
4161,2020-07,2020-07,0
6868,2022-02,2022-11,8
1646,2022-01,2022-10,8
5828,2023-02,2023-02,0
4109,2020-11,2025-03,51
6696,2023-06,2024-10,16
5510,2021-03,2021-03,0
3627,2020-11,2022-03,15
8362,2020-12,2023-08,32
9873,2023-12,2023-12,0
9289,2020-09,2020-09,0
1306,2025-01,2025-01,0
4912,2023-02,2023-05,3
9830,2021-03,2023-05,25
9586,2021-12,2024-12,36
3525,2021-04,2021-05,1
7714,2020-07,2020-07,0
2577,2021-06,2022-03,9
1717,2021-10,2024-01,26
3926,2024-01,2024-01,0
2753,2020-10,2021-04,5
1521,2020-01,2020-01,0
9026,2024-10,2024-10,0
5193,2020-02,2022-07,29
2161,2020-06,2020-06,0
9051,2022-03,2025-02,34
8668,2022-02,2022-02,0
6913,2021-05,2023-01,20
7046,2020-07,2022-10,26
5355,2020-08,2024-08,48
2153,2022-05,2022-05,0
4537,2023-04,2024-12,20
2658,2024-05,2024-05,0
7313,2021-10,2021-10,0
5075,2023-12,2023-12,0
7802,2020-06,2023-01,30
6864,2022-05,2022-05,0
7997,2020-01,2024-07,54
3955,2020-09,2021-11,14
6529,2020-05,2020-05,0
8258,2022-02,2022-02,0
6319,2020-12,2025-02,49
8054,2024-02,2024-02,0
4943,2022-08,2025-04,31
7145,2021-02,2021-02,0
5162,2020-08,2020-08,0
8331,2021-12,2022-08,7
1567,2023-07,2023-07,0
1267,2020-09,2020-09,0
1107,2022-04,2022-04,0
4519,2020-06,2024-11,52
5521,2021-01,2021-04,2
3534,2021-05,2023-05,23
6827,2020-01,2023-05,39
7014,2020-12,2020-12,0
4817,2020-05,2024-06,49
2505,2022-12,2024-10,22
4562,2021-11,2022-07,8
6319,2020-12,2020-12,0
8999,2020-03,2024-09,54
2562,2023-05,2024-03,10
1612,2020-07,2020-07,0
7251,2020-06,2023-05,35
6478,2022-09,2022-09,0
7824,2023-05,2024-07,13
4714,2020-11,2021-10,10
1187,2020-02,2021-11,20
7266,2022-11,2022-11,0
1674,2020-10,2025-01,50
3450,2020-04,2025-04,59
4617,2022-01,2022-01,0
7436,2021-08,2021-08,0
9269,2020-02,2020-02,0
5747,2020-05,2020-12,6
3165,2020-07,2024-10,50
1807,2020-03,2023-07,39
2393,2020-10,2021-06,8
3136,2021-09,2021-09,0
4245,2021-04,2021-04,0
4212,2025-03,2025-03,0
9589,2020-11,2020-11,0
5362,2024-02,2024-02,0
2467,2020-10,2021-01,2
7939,2020-02,2020-10,7
6254,2022-02,2022-02,0
1396,2021-08,2022-11,14
6729,2022-04,2022-04,0
3389,2020-03,2020-03,0
4271,2021-04,2021-04,0
2405,2023-07,2024-04,8
4982,2021-09,2024-11,38
5713,2020-01,2022-04,27
2823,2021-04,2024-01,32
1372,2020-06,2020-08,2
9814,2023-09,2023-09,0
9573,2020-02,2021-03,12
8913,2022-02,2022-02,0
1301,2020-09,2020-09,0
9631,2020-04,2024-01,45
1984,2022-02,2022-02,0
5444,2022-05,2022-05,0
1136,2020-08,2025-01,52
5445,2024-03,2024-03,0
6901,2020-11,2021-10,11
5792,2022-04,2022-11,6
7332,2020-06,2020-06,0
9331,2022-05,2024-04,22
6168,2021-06,2021-06,0
9709,2022-09,2024-06,21
9202,2022-04,2022-04,0
1352,2024-09,2024-09,0
5995,2021-09,2023-07,21
3572,2020-06,2020-06,0
6765,2022-01,2022-01,0
4869,2020-03,2020-03,0
5519,2020-08,2020-08,0
5221,2020-10,2025-01,50
5590,2022-04,2022-05,1
7436,2021-08,2023-06,22
7262,2022-07,2022-07,0
4726,2020-01,2020-01,0
3502,2023-02,2023-02,0
6395,2020-01,2020-01,0
